1603850785.000000, IBI
127.234375,0.578125
127.828125,0.593750
128.421875,0.593750
129.031250,0.609375
129.656250,0.625000
130.234375,0.578125
130.843750,0.609375
131.468750,0.625000
132.031250,0.562500
132.687500,0.656250
133.296875,0.609375
133.968750,0.671875
134.546875,0.578125
135.156250,0.609375
135.796875,0.640625
136.421875,0.625000
137.046875,0.625000
140.703125,0.562500
141.390625,0.687500
145.078125,0.640625
145.687500,0.609375
146.343750,0.656250
146.953125,0.609375
147.593750,0.640625
148.234375,0.640625
148.906250,0.671875
149.500000,0.593750
150.140625,0.640625
150.781250,0.640625
151.421875,0.640625
152.062500,0.640625
152.703125,0.640625
153.390625,0.687500
154.015625,0.625000
154.687500,0.671875
155.312500,0.625000
163.046875,0.625000
163.703125,0.656250
164.265625,0.562500
164.937500,0.671875
165.593750,0.656250
166.218750,0.625000
166.875000,0.656250
167.500000,0.625000
168.203125,0.703125
168.828125,0.625000
169.484375,0.656250
170.140625,0.656250
170.796875,0.656250
171.453125,0.656250
172.125000,0.671875
172.796875,0.671875
173.468750,0.671875
174.125000,0.656250
174.796875,0.671875
175.468750,0.671875
176.109375,0.640625
184.187500,0.656250
184.859375,0.671875
185.437500,0.578125
186.187500,0.750000
186.859375,0.671875
187.546875,0.687500
188.218750,0.671875
188.890625,0.671875
189.562500,0.671875
190.218750,0.656250
190.921875,0.703125
191.593750,0.671875
192.265625,0.671875
192.953125,0.687500
193.609375,0.656250
194.281250,0.671875
194.968750,0.687500
195.656250,0.687500
196.343750,0.687500
197.000000,0.656250
197.671875,0.671875
198.312500,0.640625
198.953125,0.640625
199.640625,0.687500
200.296875,0.656250
200.984375,0.687500
201.625000,0.640625
202.343750,0.718750
203.015625,0.671875
203.687500,0.671875
204.390625,0.703125
205.046875,0.656250
205.718750,0.671875
206.390625,0.671875
207.046875,0.656250
207.734375,0.687500
208.421875,0.687500
209.109375,0.687500
209.781250,0.671875
210.468750,0.687500
211.140625,0.671875
211.828125,0.687500
212.515625,0.687500
213.203125,0.687500
213.859375,0.656250
214.546875,0.687500
223.390625,0.671875
224.046875,0.656250
224.718750,0.671875
225.390625,0.671875
226.078125,0.687500
226.734375,0.656250
227.406250,0.671875
228.093750,0.687500
228.765625,0.671875
229.437500,0.671875
230.093750,0.656250
230.750000,0.656250
231.437500,0.687500
232.109375,0.671875
232.781250,0.671875
233.453125,0.671875
234.125000,0.671875
239.484375,0.656250
240.156250,0.671875
246.812500,0.656250
247.453125,0.640625
248.125000,0.671875
248.812500,0.687500
249.484375,0.671875
250.156250,0.671875
250.843750,0.687500
251.531250,0.687500
252.203125,0.671875
252.890625,0.687500
253.578125,0.687500
254.265625,0.687500
254.953125,0.687500
255.656250,0.703125
256.328125,0.671875
257.015625,0.687500
257.687500,0.671875
258.375000,0.687500
259.062500,0.687500
259.718750,0.656250
260.390625,0.671875
261.093750,0.703125
261.750000,0.656250
262.406250,0.656250
263.062500,0.656250
263.718750,0.656250
264.390625,0.671875
265.062500,0.671875
265.734375,0.671875
266.390625,0.656250
267.062500,0.671875
267.718750,0.656250
268.390625,0.671875
276.453125,0.671875
286.000000,0.687500
286.703125,0.703125
287.375000,0.671875
288.062500,0.687500
288.750000,0.687500
289.437500,0.687500
290.125000,0.687500
290.812500,0.687500
291.484375,0.671875
292.171875,0.687500
292.875000,0.703125
293.562500,0.687500
294.250000,0.687500
294.906250,0.656250
295.578125,0.671875
296.265625,0.687500
296.937500,0.671875
297.593750,0.656250
298.265625,0.671875
298.937500,0.671875
299.625000,0.687500
300.296875,0.671875
300.968750,0.671875
301.640625,0.671875
302.328125,0.687500
303.000000,0.671875
303.656250,0.656250
304.328125,0.671875
305.015625,0.687500
305.703125,0.687500
306.375000,0.671875
307.046875,0.671875
307.734375,0.687500
308.421875,0.687500
309.109375,0.687500
309.781250,0.671875
310.453125,0.671875
311.125000,0.671875
311.796875,0.671875
312.468750,0.671875
313.140625,0.671875
313.812500,0.671875
314.484375,0.671875
315.156250,0.671875
315.828125,0.671875
316.484375,0.656250
317.171875,0.687500
317.843750,0.671875
318.515625,0.671875
319.187500,0.671875
319.859375,0.671875
320.531250,0.671875
321.218750,0.687500
321.890625,0.671875
322.578125,0.687500
323.250000,0.671875
323.937500,0.687500
324.640625,0.703125
325.328125,0.687500
326.015625,0.687500
326.687500,0.671875
327.375000,0.687500
339.906250,0.656250
340.578125,0.671875
341.234375,0.656250
341.906250,0.671875
342.609375,0.703125
343.281250,0.671875
343.953125,0.671875
344.625000,0.671875
345.312500,0.687500
345.984375,0.671875
346.671875,0.687500
347.343750,0.671875
348.015625,0.671875
348.703125,0.687500
353.406250,0.671875
354.062500,0.656250
354.734375,0.671875
355.390625,0.656250
356.046875,0.656250
356.703125,0.656250
357.375000,0.671875
358.046875,0.671875
358.703125,0.656250
359.375000,0.671875
360.046875,0.671875
360.734375,0.687500
366.171875,0.656250
366.859375,0.687500
367.515625,0.656250
368.203125,0.687500
368.890625,0.687500
369.546875,0.656250
370.234375,0.687500
370.906250,0.671875
371.593750,0.687500
372.265625,0.671875
372.937500,0.671875
373.546875,0.609375
374.296875,0.750000
375.015625,0.718750
375.687500,0.671875
376.359375,0.671875
377.046875,0.687500
377.750000,0.703125
378.453125,0.703125
379.109375,0.656250
379.781250,0.671875
380.468750,0.687500
381.156250,0.687500
381.828125,0.671875
382.500000,0.671875
383.171875,0.671875
383.843750,0.671875
384.531250,0.687500
385.203125,0.671875
385.875000,0.671875
386.531250,0.656250
387.234375,0.703125
387.906250,0.671875
388.578125,0.671875
389.234375,0.656250
389.937500,0.703125
390.609375,0.671875
391.296875,0.687500
391.953125,0.656250
392.656250,0.703125
393.359375,0.703125
394.000000,0.640625
394.703125,0.703125
395.390625,0.687500
396.062500,0.671875
396.734375,0.671875
397.406250,0.671875
398.093750,0.687500
398.765625,0.671875
399.437500,0.671875
400.140625,0.703125
400.812500,0.671875
401.500000,0.687500
402.171875,0.671875
402.875000,0.703125
403.546875,0.671875
404.250000,0.703125
404.921875,0.671875
405.578125,0.656250
406.250000,0.671875
406.937500,0.687500
407.593750,0.656250
408.265625,0.671875
408.921875,0.656250
409.593750,0.671875
410.265625,0.671875
410.968750,0.703125
411.609375,0.640625
412.296875,0.687500
412.968750,0.671875
413.625000,0.656250
414.296875,0.671875
414.968750,0.671875
415.625000,0.656250
416.281250,0.656250
416.968750,0.687500
417.625000,0.656250
418.312500,0.687500
418.984375,0.671875
419.640625,0.656250
420.312500,0.671875
421.000000,0.687500
421.671875,0.671875
422.343750,0.671875
423.015625,0.671875
423.671875,0.656250
424.359375,0.687500
425.031250,0.671875
425.703125,0.671875
426.390625,0.687500
427.062500,0.671875
427.734375,0.671875
428.406250,0.671875
429.062500,0.656250
429.750000,0.687500
430.437500,0.687500
431.109375,0.671875
431.765625,0.656250
432.437500,0.671875
433.125000,0.687500
433.796875,0.671875
434.468750,0.671875
435.156250,0.687500
435.812500,0.656250
436.484375,0.671875
453.093750,0.656250
453.781250,0.687500
454.437500,0.656250
455.125000,0.687500
455.796875,0.671875
461.921875,0.687500
462.593750,0.671875
463.281250,0.687500
463.953125,0.671875
464.656250,0.703125
465.312500,0.656250
465.984375,0.671875
466.656250,0.671875
467.343750,0.687500
468.031250,0.687500
468.703125,0.671875
469.390625,0.687500
470.078125,0.687500
470.750000,0.671875
471.453125,0.703125
475.468750,0.656250
476.156250,0.687500
476.828125,0.671875
477.484375,0.656250
478.156250,0.671875
478.828125,0.671875
479.484375,0.656250
480.156250,0.671875
480.828125,0.671875
481.468750,0.640625
482.156250,0.687500
482.843750,0.687500
483.500000,0.656250
484.187500,0.687500
484.843750,0.656250
485.531250,0.687500
486.187500,0.656250
486.859375,0.671875
487.531250,0.671875
488.203125,0.671875
488.890625,0.687500
489.562500,0.671875
490.234375,0.671875
490.890625,0.656250
491.562500,0.671875
492.250000,0.687500
492.906250,0.656250
493.578125,0.671875
494.234375,0.656250
494.921875,0.687500
510.203125,0.640625
510.875000,0.671875
511.500000,0.625000
529.515625,0.656250
530.203125,0.687500
530.875000,0.671875
531.531250,0.656250
532.203125,0.671875
532.875000,0.671875
533.546875,0.671875
534.203125,0.656250
534.875000,0.671875
535.515625,0.640625
536.187500,0.671875
536.875000,0.687500
537.531250,0.656250
538.218750,0.687500
538.875000,0.656250
539.546875,0.671875
540.234375,0.687500
540.906250,0.671875
541.562500,0.656250
542.250000,0.687500
542.953125,0.703125
543.609375,0.656250
544.281250,0.671875
544.953125,0.671875
545.656250,0.703125
546.296875,0.640625
546.953125,0.656250
547.609375,0.656250
548.296875,0.687500
548.953125,0.656250
549.625000,0.671875
550.281250,0.656250
550.953125,0.671875
551.609375,0.656250
563.062500,0.640625
584.906250,0.687500
585.578125,0.671875
586.250000,0.671875
586.921875,0.671875
587.609375,0.687500
588.281250,0.671875
588.953125,0.671875
589.625000,0.671875
590.296875,0.671875
590.984375,0.687500
591.656250,0.671875
592.312500,0.656250
592.953125,0.640625
593.671875,0.718750
594.343750,0.671875
595.015625,0.671875
595.687500,0.671875
596.359375,0.671875
597.031250,0.671875
597.640625,0.609375
607.140625,0.671875
607.828125,0.687500
608.484375,0.656250
609.171875,0.687500
609.859375,0.687500
617.265625,0.687500
617.921875,0.656250
618.609375,0.687500
619.296875,0.687500
619.968750,0.671875
620.625000,0.656250
621.296875,0.671875
621.968750,0.671875
622.656250,0.687500
623.328125,0.671875
623.984375,0.656250
630.781250,0.703125
631.421875,0.640625
632.109375,0.687500
632.765625,0.656250
633.453125,0.687500
634.125000,0.671875
634.812500,0.687500
635.484375,0.671875
636.156250,0.671875
636.828125,0.671875
637.500000,0.671875
638.187500,0.687500
638.859375,0.671875
639.531250,0.671875
640.203125,0.671875
640.875000,0.671875
641.562500,0.687500
642.234375,0.671875
651.671875,0.687500
652.343750,0.671875
653.015625,0.671875
653.703125,0.687500
654.359375,0.656250
655.062500,0.703125
655.750000,0.687500
656.406250,0.656250
657.093750,0.687500
657.765625,0.671875
658.453125,0.687500
659.156250,0.703125
659.828125,0.671875
660.484375,0.656250
661.156250,0.671875
661.843750,0.687500
662.515625,0.671875
669.953125,0.656250
670.609375,0.656250
671.312500,0.703125
671.984375,0.671875
672.640625,0.656250
673.312500,0.671875
673.984375,0.671875
674.640625,0.656250
675.343750,0.703125
686.593750,0.656250
687.281250,0.687500
687.953125,0.671875
688.593750,0.640625
689.250000,0.656250
689.921875,0.671875
690.578125,0.656250
691.265625,0.687500
691.906250,0.640625
692.562500,0.656250
693.234375,0.671875
693.875000,0.640625
694.546875,0.671875
695.203125,0.656250
695.875000,0.671875
696.515625,0.640625
697.187500,0.671875
697.859375,0.671875
698.500000,0.640625
699.171875,0.671875
699.843750,0.671875
700.500000,0.656250
701.156250,0.656250
701.812500,0.656250
702.531250,0.718750
703.140625,0.609375
703.796875,0.656250
704.453125,0.656250
705.109375,0.656250
705.765625,0.656250
706.421875,0.656250
707.078125,0.656250
707.734375,0.656250
708.406250,0.671875
709.078125,0.671875
709.750000,0.671875
710.437500,0.687500
711.093750,0.656250
711.765625,0.671875
712.453125,0.687500
713.109375,0.656250
713.781250,0.671875
714.437500,0.656250
715.125000,0.687500
715.796875,0.671875
716.468750,0.671875
717.125000,0.656250
717.796875,0.671875
718.468750,0.671875
719.140625,0.671875
719.828125,0.687500
720.484375,0.656250
721.140625,0.656250
721.828125,0.687500
722.500000,0.671875
723.171875,0.671875
723.859375,0.687500
724.515625,0.656250
725.203125,0.687500
725.875000,0.671875
726.546875,0.671875
727.203125,0.656250
727.843750,0.640625
734.578125,0.718750
735.250000,0.671875
735.921875,0.671875
739.890625,0.671875
740.546875,0.656250
741.218750,0.671875
741.890625,0.671875
742.562500,0.671875
743.218750,0.656250
743.890625,0.671875
744.546875,0.656250
745.234375,0.687500
745.890625,0.656250
746.578125,0.687500
747.234375,0.656250
747.875000,0.640625
757.156250,0.687500
784.687500,0.656250
785.328125,0.640625
785.984375,0.656250
786.656250,0.671875
787.296875,0.640625
787.953125,0.656250
788.625000,0.671875
804.968750,0.640625
805.656250,0.687500
806.312500,0.656250
806.968750,0.656250
807.640625,0.671875
808.296875,0.656250
808.968750,0.671875
809.625000,0.656250
815.578125,0.656250
816.234375,0.656250
816.875000,0.640625
817.546875,0.671875
